class_id,rank,gender,caste,region,seat_category,branch_code,branch,college_code,college,students_per_class,fee
109,56730,M,SC,OU,SC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
110,57326,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
111,49350,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
112,63908,M,OC,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
113,73543,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
114,51924,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
115,61743,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
116,57418,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
117,48537,M,OC,OU,OC_SG_GEN_OU(0),CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
118,58812,M,OC,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
119,55330,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
120,19539,M,OC,OU,OC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
121,73541,M,BC_B,OU,BC_A_PHH_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
122,81105,M,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
123,48678,F,OC,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
124,65164,F,OC,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
125,72072,M,BC_B,OU,BC_A_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
126,54370,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",126,45000
1,59882,M,OC,OU,ST_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
2,32316,M,OC,AU,OC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
3,60914,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
4,70906,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
5,70457,M,OC,OU,OC_PHV_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
6,72145,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
7,59153,M,BC_D,OU,ST_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
8,83197,M,OC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
9,53338,M,BC_D,OU,SC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
10,76483,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
11,84419,F,OC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
12,55901,M,OC,OU,SC_CAP_GEN_UR(0),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
13,73249,M,OC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
14,68965,M,BC_D,OU,BC_B_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
15,71451,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
16,65550,M,OC,AU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
17,77252,M,OC,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,DRKC,"DRKC  -  D R K COLLEGE OF ENGINEERING AND TECHNOLOGY, BOWRAMPET",42,45000
1,84048,M,ST,OU,SC_NCC_GEN_OU(0),CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
2,74772,M,ST,OU,BC_B_CAP_GEN_UR(0),CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
3,76485,M,SC,OU,SC_GEN_OU,CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
4,70986,M,ST,OU,BC_B_GEN_UR,CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
5,81870,F,SC,OU,SC_GIRLS_OU,CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
6,77361,F,ST,OU,BC_B_GIRLS_UR,CIV,CIVIL ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",21,65000
1,61017,M,ST,OU,ST_GEN_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
2,37774,F,BC_E,OU,SC_GIRLS_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
3,64320,F,BC_B,OU,ST_GIRLS_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
4,43917,M,SC,OU,OC_GEN_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
5,85709,M,ST,OU,SC_GEN_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
6,46931,M,BC_B,OU,OC_GEN_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
7,65595,M,ST,OU,ST_GEN_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
8,62335,F,BC_E,OU,BC_E_GEN_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
9,82032,M,BC_B,OU,SC_GEN_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
10,86096,F,SC,OU,SC_GIRLS_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
11,32391,F,BC_B,OU,OC_GIRLS_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
1,63463,F,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
2,63702,F,BC_E,OU,BC_E_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
3,53549,F,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
4,59759,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
5,34953,F,BC_B,OU,OC_CAP_GEN_UR(0),CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
6,39692,F,BC_B,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
7,68423,F,SC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
8,36162,M,BC_A,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
9,55056,M,BC_A,OU,BC_A_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
10,66222,M,BC_E,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
11,53894,F,BC_B,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
12,75866,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
13,72507,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
14,65807,F,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
15,81445,F,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
16,76737,F,BC_A,OU,BC_A_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
17,75613,F,SC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
18,63894,M,ST,OU,ST_PHH_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
19,66321,M,BC_A,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
20,80556,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
21,85234,M,BC_D,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
22,80215,M,SC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
23,46372,M,BC_D,OU,BC_D_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
24,55950,M,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
25,33915,F,OC,OU,OC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
26,83670,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
27,85984,F,SC,OU,BC_E_NCC_GIRLS_OU(0),CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
28,77316,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
29,79039,F,BC_B,OU,BC_A_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
30,59369,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
31,78900,M,BC_B,OU,BC_A_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
32,61347,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
33,61349,F,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
34,42293,F,BC_D,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
35,45371,F,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
36,58398,M,BC_A,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
37,63926,M,BC_B,OU,BC_B_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
38,24945,F,OC,OU,OC_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
39,78070,F,OC,OU,BC_C_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
40,44772,F,BC_E,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
41,24616,M,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
42,50282,F,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
1,61553,M,BC_B,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
2,65941,F,SC,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
3,73228,F,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
4,59620,F,SC,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
5,60278,F,SC,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
6,51022,F,OC,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
7,80435,M,SC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
8,27450,F,SC,OU,OC_GEN_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
9,47395,F,BC_E,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
10,80442,M,ST,OU,ST_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
11,67566,M,BC_E,OU,BC_E_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
12,52740,M,BC_B,OU,BC_A_GIRLS_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
13,83292,F,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
14,67790,M,SC,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
15,48227,F,BC_D,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
16,80704,F,SC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
17,38071,F,BC_B,OU,OC_PHO_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
18,69300,M,BC_B,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
19,61249,F,OC,OU,SC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
20,61818,F,SC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
21,73050,F,ST,OU,ST_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
22,26311,F,BC_B,OU,OC_GIRLS_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
23,45452,M,OC,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
24,53766,M,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
25,52445,M,BC_D,OU,BC_D_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
26,44351,M,BC_D,OU,OC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
27,71814,M,BC_D,OU,BC_D_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
28,33187,M,BC_B,OU,OC_CAP_GEN_UR(0),CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
29,36729,M,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
30,54782,M,SC,OU,SC_GEN_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
31,61990,F,BC_B,OU,BC_B_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
32,34009,M,OC,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),VJYA,"VJYA  -  VIJAYA ENGINEERING COLLEGE, KHAMMAM",42,65000
